long,lat,smp,calle_nombre,calle_altura,tipo1_16,tipo2_16,pisos_16,nombre,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4768213619466,-34.6406140051275,054-129-041,MARTINEZ CASTRO,645,GA,GARAGE,2,,PARQUE AVELLANEDA,9.0,1407,C1407JXI
-58.4785336913865,-34.6399857780706,054-131-024B,DIRECTORIO AV.,3877,GA,GARAGE,1,GARAGE SOFI,PARQUE AVELLANEDA,9.0,1407,C1407HFF
-58.4747820143423,-34.6396084890612,054-166-020A,"ACOSTA, MARIANO AV.",750,GA,GARAGE,2,,PARQUE AVELLANEDA,9.0,1407,C1407KBP
-58.4515860428465,-34.6365901475529,042-001A-019,CARABOBO,920,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406DGW
-58.4512951222798,-34.6363855959568,042-001A-018,CARABOBO,918,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406DGW
-58.4525376800046,-34.6335746607106,042-004-008,"LAFERRERE, GREGORIO de",1946,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1406,C1406HER
-58.4499726803445,-34.6309642667491,042-037-008A,THORNE,574,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1406,C1406CYF
-58.4497168000259,-34.6309650243214,042-037-014,"BILBAO, FRANCISCO",1447,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406FFC
-58.4467567432584,-34.6322300184044,042-056-017A,"FERNANDEZ MORENO, BALDOMERO",1467,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406HHG
-58.4467255774124,-34.6303863084295,042-057-007,DIRECTORIO AV.,1376,GA,GARAGE,2,ALEJANDRA,PARQUE CHACABUCO,7.0,1406,C1406GZP
-58.4476022819452,-34.6309933857998,042-057-028A,ACHAVAL,564,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1406,C1406CWH
-58.4434712251215,-34.6307444312417,042-080-013,HORTIGUERA,734,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1406,C1406CKP
-58.4435845764219,-34.6297485648312,042-081-005A,DIRECTORIO AV.,1142,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1406,C1406GZN
-58.4399349064255,-34.6318218651335,040-004A-006B,DE LAS ARTES,950,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424BCB
-58.4400692090766,-34.6316506993939,040-004A-006C,DE LAS ARTES,950,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424BCB
-58.440207001248,-34.6314791308559,040-004A-006D,DE LAS ARTES,950,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424BCB
-58.4479163072015,-34.6357891171669,044-103-000J,"PERON, EVA AV.",1792,GA,GARAGE,2,EL PARQUE,PARQUE CHACABUCO,7.0,1406,C1406HMS
-58.4374214454628,-34.6313551347998,040-026-011,BARCO CENTENERA del,1036,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424AMV
-58.4335398982589,-34.6312154401516,040-061-034C,"MORENO, JOSE MARIA AV.",1067,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424AAK
-58.4321858629548,-34.6307870339837,040-078-004A,TEJEDOR,440,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CLJ
-58.4332180615906,-34.6285283125594,040-080-016C,"MORENO, JOSE MARIA AV.",842,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1424,C1424AAV
-58.432718402829,-34.62888721965,040-080-028,ZUVIRIA,449,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CKI
-58.4283493865733,-34.6294578700223,040-123-026B,TEJEDOR,155,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CLC
-58.4283493865733,-34.6294578700223,040-123-026B,TEJEDOR,155,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CLC
-58.4288132807255,-34.6276836258564,040-124-007,DIRECTORIO AV.,158,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CIO
-58.428903158056,-34.6276946299604,040-124-008,DIRECTORIO AV.,164,GA,U GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CIO
-58.4289948617267,-34.6277053854771,040-124-009,DIRECTORIO AV.,166,GA,U GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CIO
-58.4290011750643,-34.6281993506003,040-124-019B,DOBLAS,956,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424BLT
-58.4275156552848,-34.6274863937294,040-138-005,DIRECTORIO AV.,60,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1424,C1424CIN
-58.4260607174457,-34.6345437330741,038-129-018,SENILLOSA,1558,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424BPF
-58.4262039335421,-34.6329373437251,038-130-006E,VERNET AV.,54,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1424,C1424CQN
-58.4262614216066,-34.6309191677586,040-135-026,LA PLATA AV.,1351,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1250,C1250AAD
-58.4272243183099,-34.6394268155462,038-100-023A,ZELARRAYAN,745,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424DBE
-58.4272765057748,-34.6377187356887,038-101-037C,DOBLAS,1845,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424BMK
-58.4281207845393,-34.6365647346685,038-102-008B,VIEL,1726,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424BKJ
-58.4255537388578,-34.6366028233856,038-127-022,SARAZA,471,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CWA
-58.435687436611,-34.6339567533851,040-043B-020B,BARCO CENTENERA del,1264,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424AMZ
-58.4331117172394,-34.6358539232357,038-021-005A,"DIAZ, AVELINO",945,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1424,C1424CUM
-58.4334596807142,-34.6357342986771,038-021-041,BARCO CENTENERA del,1466,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424AND
-58.4303165277112,-34.6328096287775,040-089-007,ASAMBLEA AV.,340,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1424,C1424COQ
-58.4303165277112,-34.6328096287775,040-089-007,VERNET AV.,355,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424CQD
-58.4312374024975,-34.6376880104766,038-031-028A,SARAZA,947,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1424,C1424CWK
-58.4378466147186,-34.6361569618162,044-163-009A,SANTANDER,1262,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1424,C1424CST
-58.4330537186187,-34.6386168890132,044-180A-006B,BARCO CENTENERA del,1737,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1424,C1424ANI
-58.4482965435018,-34.6392444813295,044-089-020A,CARABOBO AV.,1258,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406DGZ
-58.4451413016562,-34.6395201487051,044-094-006A,THORNE,1485,GA,GARAGE,3,,PARQUE CHACABUCO,7.0,1406,C1406CZI
-58.4465272468339,-34.6374874237274,044-101-032,ASAMBLEA AV.,1570,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406HVS
-58.4444207671295,-34.6389709399977,044-107-015A,CURAPALIGUE,1440,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406DBO
-58.4438516189938,-34.6389162463172,044-107-039,MIRO,1541,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406CVE
-58.4434205689792,-34.6375208153994,044-116-015,MIRO,1426,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406CVD
-58.4340747485075,-34.6449600055404,044-154-007A,MOM,2239,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1437,C1437AIE
-58.4354335008978,-34.6440936040901,044-155-019,"VEDIA, AGUSTIN DE",2160,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1437,C1437AND
-58.4353447620808,-34.644237503052,044-155-050,"VEDIA, AGUSTIN DE",2164,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1437,C1437AND
-58.4341888808941,-34.6444743409643,044-155-055,MOM,2151,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1437,C1437AIC
-58.4342559209202,-34.644277924364,044-155-056,MOM,2149,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1437,C1437AIC
-58.434324589247,-34.6440677147572,044-155-057,MOM,2143,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1437,C1437AIC
-58.437156676605,-34.6423871219318,044-144B-007C,COBO AV.,1557,GA,GARAGE,2,,PARQUE CHACABUCO,7.0,1406,C1406ILA
-58.4395853607722,-34.641245308355,044-132-017,HORTIGUERA,1836,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406CML
-58.4372013373369,-34.6411766487954,044-145-001A,"MITRE, EMILIO",1865,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1424,C1424AZK
-58.4378888932132,-34.6400003141508,044-146-013A,ZANARTU,1451,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,,
-58.4509765132983,-34.6366016690628,042-001A-039,PUMACAHUA,945,GA,GARAGE,1,,PARQUE CHACABUCO,7.0,1406,C1406DCS
-58.4192702301713,-34.6439207677123,038-159-011,PIROVANO,344,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437DJH
-58.4184065136785,-34.6433119787235,038-175-007,"PAGOLA, Cnel.",3972,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437IXH
-58.4167359797127,-34.6460350614161,038-191-024A,DEKAY,4037,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437IPA
-58.4241898570107,-34.6449106729013,038-081-040A,GUAL,2455,GA,GARAGE,1,SHELL,NUEVA POMPEYA,4.0,1437,C1437DEE
-58.4235007626094,-34.642535470752,038-112-027,DRUMOND,2375,GA,CERRADO,1,,NUEVA POMPEYA,4.0,1437,C1437DGE
-58.4246985135951,-34.6414860944475,038-113-015M,DRUMOND,2255,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437DGC
-58.4235589898477,-34.6408686343301,038-123-024,LA PLATA AV.,2265,GA,GARAGE,2,,NUEVA POMPEYA,4.0,1437,C1437DHA
-58.4186231696839,-34.6519340386308,038-070-005A,TILCARA,3112,GA,GARAGE,3,,NUEVA POMPEYA,4.0,1437,C1437CYH
-58.4203746966747,-34.6541128270943,046-161-004A,BARCO CENTENERA del,3341,GA,GARAGE,2,,NUEVA POMPEYA,4.0,1437,C1437ACF
-58.4204374102246,-34.6512811012515,038-054-011,ESQUIU,1233,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437JPG
-58.4186282696261,-34.6511812718394,038-071B-004A,"LUPPI, ABRAHAM J.",1052,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437FRD
-58.430566702644,-34.6423084716122,038-026-020A,DARACT AV.,2074,GA,GARAGE,2,,NUEVA POMPEYA,4.0,1437,C1437CNN
-58.4298475995373,-34.6486631349419,046-155A-002,MOM,2587,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437AIK
-58.4308305302979,-34.6465705884813,046-171A-007F,BARCO CENTENERA del AV.,2433,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437AAE
-58.4226955888803,-34.6575624814551,046-117B-006,"RABANAL, FRANCISCO, INTENDENTE AV.",1732,GA,GARAGE,2,,NUEVA POMPEYA,4.0,1437,C1437FPR
-58.4171737513466,-34.6554359293818,046-172-004A,"RABANAL, FRANCISCO, INTENDENTE AV.",1352,GA,GARAGE,2,,NUEVA POMPEYA,4.0,1437,C1437FPN
-58.4139550548994,-34.6564395078997,034-017-027,ROMERO,883,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437DRI
-58.4118514796582,-34.6389222337205,032-025-018D,ALMAFUERTE AV.,31,GA,GARAGE,2,,NUEVA POMPEYA,4.0,1437,C1437JLA
-58.4137428794704,-34.6389923490353,032-024-006A,CASEROS AV.,3446,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1263,C1263AAQ
-58.4140310412597,-34.6391899391579,032-024-014B,GUARANI,24,GA,GARAGE,2,,NUEVA POMPEYA,4.0,1437,C1437EBB
-58.4121472548903,-34.6395015496358,032-025-017,"POMAR, GREGORIO Tte. Cnel.",3401,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437JFA
-58.4142750014409,-34.6478449585134,032-003-026,GRITO DE ASENCIO,3741,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437IMM
-58.4150472256053,-34.6529081452759,034-025-020A,ROMERO,480,GA,GARAGE,2,JORGE,NUEVA POMPEYA,4.0,1437,C1437DRB
-58.4144692815985,-34.6514068678092,034-010-031A,TRAFUL,3805,GA,GARAGE,3,,NUEVA POMPEYA,4.0,1437,C1437HMK
-58.4153263133188,-34.6510750136215,034-010-009,VENTANA,3852,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437HLL
-58.4155911383168,-34.6509758765593,034-010-011,VENTANA,3870,GA,GARAGE,3,,NUEVA POMPEYA,4.0,1437,C1437HLL
-58.4256560645431,-34.6505213182296,046-167B-001C,CORRALES,1501,GA,GARAGE,1,,NUEVA POMPEYA,4.0,1437,C1437GLI
-58.4370071523651,-34.5654012531035,023-111-022C,GOROSTIAGA,1645,GA,GARAGE,2,,PALERMO,14.0,1426,C1426CTC
-58.4394448178941,-34.5637986405349,023-113-025,"LACROZE, FEDERICO",1733,GA,GARAGE,3,,PALERMO,14.0,1426,C1426CPC
-58.4374126473048,-34.5636611649792,023-123-003,DEL LIBERTADOR AV.,5024,GA,GARAGE,1,,PALERMO,14.0,1426,C1426BWY
-58.4378751596397,-34.563928835916,023-123-018,MIGUELETES,1135,GA,GARAGE,6,,PALERMO,14.0,1426,C1426BUO
-58.4445076722694,-34.5690898267417,023-024-026A,"LACROZE, FEDERICO",2347,GA,GARAGE,3,,PALERMO,14.0,1426,C1426CPI
-58.4454307305876,-34.5684339034615,023-029-016A,PALPA,2306,GA,GARAGE,5,,PALERMO,14.0,1426,C1426DOB
-58.4463985874669,-34.5670020038153,023-039-011,O'HIGGINS,1333,GA,GARAGE,4,,PALERMO,14.0,1426,C1426BHA
-58.4331096824777,-34.5734835619459,023-006-008,"CAMPOS, LUIS M. AV.",350,GA,GARAGE,3,,PALERMO,14.0,1426,C1426BOO
-58.4412961384585,-34.5699620080256,023-014-014A,3 DE FEBRERO,835,GA,GARAGE,1,,PALERMO,14.0,1426,C1426BJC
-58.4312822697962,-34.5762274866979,023-002-038,SANTA FE AV.,5095,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BHM
-58.4339811234269,-34.5745256956754,023-004-015,ANCON,5383,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BZE
-58.4311094183734,-34.5729979938746,023-071-028,HUERGO,253,GA,GARAGE,1,,PALERMO,14.0,1426,C1426BQC
-58.4356467136716,-34.5698222837736,023-077-010A,BAEZ,714,GA,GARAGE,5,,PALERMO,14.0,1426,C1426BRP
-58.4316793385178,-34.5682831622426,023-106-004,MIGUELETES,534,GA,GARAGE,2,,PALERMO,14.0,1426,C1426BUD
-58.4336826598467,-34.5669931648002,023-108-004A,MIGUELETES,756,GA,GARAGE,5,,PALERMO,14.0,1426,C1426BUH
-58.4340558836581,-34.5667033572232,023-108-008A,MIGUELETES,790,GA,GARAGE,4,,PALERMO,14.0,1426,C1426BUH
-58.4364387521541,-34.5658468810946,023-110-012A,GOROSTIAGA,1650,GA,GARAGE,1,,PALERMO,14.0,1426,C1426CTD
-58.4323168101559,-34.566716289923,023-118-005D,"MATIENZO, BENJAMIN, TENIENTE",1544,GA,GARAGE,4,,PALERMO,14.0,1426,C1426DAB
-58.43812969318,-34.5783657590052,035-063-004A,NICARAGUA,6028,GA,GARAGE,1,,PALERMO,14.0,1414,C1414BWN
-58.43812969318,-34.5783657590052,035-063-004A,NICARAGUA,6034,GA,GARAGE,1,,PALERMO,14.0,1414,C1414BWN
-58.4383017127848,-34.5786463821532,035-063-051B,AREVALO,1960,GA,GARAGE,1,,PALERMO,14.0,1414,C1414CQN
-58.4410593366678,-34.5766864431351,035-065A-015A,"DUMONT, SANTOS",2734,GA,GARAGE,1,,PALERMO,14.0,1426,C1426DDB
-58.4385720481517,-34.5769093876813,035-078-036,DORREGO,2246,GA,GARAGE,1,,PALERMO,14.0,1414,C1414CLR
-58.4410060733394,-34.5754034841509,035-080-026C,"DUMONT, SANTOS",2657,GA,GARAGE,1,,PALERMO,14.0,1426,C1426DCG
-58.4369660815035,-34.5747215643588,035-105-006B,CABILDO AV.,76,GA,GARAGE,2,,PALERMO,14.0,1426,C1426AAN
-58.4378492375973,-34.5741872894845,035-106-004A,CABILDO AV.,128,GA,GARAGE,7,,PALERMO,14.0,1426,C1426AAO
-58.4395682258749,-34.5740873594178,035-107-032,"DUMONT, SANTOS",2479,GA,GARAGE,2,,PALERMO,14.0,1426,C1426DCC
-58.4404148907258,-34.5727511759511,035-108-005A,CABILDO AV.,340,GA,GARAGE,3,,PALERMO,14.0,1426,C1426AAQ
-58.4412805363525,-34.5729535786691,035-108-006E,"NEWBERY, JORGE",2476,GA,GARAGE,3,,PALERMO,14.0,1426,C1426CXT
-58.4409337483958,-34.5727831140918,035-108-006L,"NEWBERY, JORGE",2450,GA,GARAGE,2,,PALERMO,14.0,1426,C1426CXT
-58.4350819871637,-34.5770159461521,035-103-016,AREVALO,2251,GA,GARAGE,2,,PALERMO,14.0,1425,C1425FZC
-58.4290566116916,-34.5802940582265,035-111-025B,PARAGUAY,5055,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BTC
-58.4301487953841,-34.5793115060688,035-112-017,FITZ ROY,2339,GA,GARAGE,3,,PALERMO,14.0,1425,C1425FVE
-58.4295903049816,-34.5794603648719,035-112-039A,HUMBOLDT,2356,GA,GARAGE,1,,PALERMO,14.0,1425,C1425FUF
-58.4271703064455,-34.578369160925,035-115-002,SANTA FE AV.,4748,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BHW
-58.4273846774263,-34.5782253144694,035-115-004A,HUMBOLDT,2493,GA,GARAGE,1,,PALERMO,14.0,1425,C1425FUG
-58.4288028086198,-34.5786911728549,035-116-040,HUMBOLDT,2436,GA,GARAGE,1,,PALERMO,14.0,1425,C1425FUH
-58.4302336725029,-34.5775281400496,035-117-012C,BONPLAND,2461,GA,GARAGE,3,,PALERMO,14.0,1425,C1425FWG
-58.4360251443074,-34.5812400401278,035-060-028,COSTA RICA,5759,GA,GARAGE,1,,PALERMO,14.0,1414,C1414BTG
-58.4359572269505,-34.5812934846043,035-060-029,COSTA RICA,5751,GA,GARAGE,1,,PALERMO,14.0,1414,C1414BTG
-58.4372861658229,-34.5791270161972,035-062B-006A,NICARAGUA,5944,GA,GARAGE,1,,PALERMO,14.0,1414,C1414BWL
-58.443470602007,-34.5828413124873,033-085-021B,DORREGO,1639,GA,GARAGE,2,,PALERMO,14.0,1414,C1414CKL
-58.4396382870998,-34.5817618317725,035-020-001,"RAVIGNANI, EMILIO, DR.",1690,GA,GARAGE,1,,PALERMO,14.0,1414,C1414CPN
-58.4372343814327,-34.582310181931,035-032-007D,EL SALVADOR,5748,GA,GARAGE,2,,PALERMO,14.0,1414,C1414BQH
-58.4371163597626,-34.5827384809145,035-032-037A,BONPLAND,1744,GA,GARAGE,3,,PALERMO,14.0,1414,C1414CMV
-58.4371163597626,-34.5827384809145,035-032-037A,BONPLAND,1756,GA,GARAGE,3,,PALERMO,14.0,1414,C1414CMV
-58.4387948462396,-34.587854754191,033-066B-001D,HUMBOLDT,1343,GA,GARAGE,1,,PALERMO,14.0,1414,C1414CTI
-58.4347749839379,-34.5888317652663,031-116-030,URIARTE,1360,GA,GARAGE,1,,PALERMO,14.0,1414,C1414DAL
-58.4374067206692,-34.585905604549,035-002-026,"CABRERA, JOSE A.",5555,GA,GARAGE,1,,PALERMO,14.0,1414,C1414BHC
-58.4283018465316,-34.5909376363741,019-032-028A,GORRITI,4743,GA,GARAGE,4,,PALERMO,14.0,1414,C1414BJK
-58.4317457480295,-34.5926582039107,031-105-004A,ARMENIA,1263,GA,GARAGE,2,,PALERMO,14.0,1414,C1414DKA
-58.430187707437,-34.592557276933,031-106-026,MALABIA,1320,GA,GARAGE,1,,PALERMO,14.0,1414,C1414DMB
-58.4315095290609,-34.5887091648735,019-035A-009,THAMES,1533,GA,GARAGE,2,,PALERMO,14.0,1414,C1414DDE
-58.4290134132088,-34.5871992854832,019-068B-005B,COSTA RICA,4862,GA,GARAGE,2,,PALERMO,14.0,1414,C1414BSN
-58.4274266593608,-34.5815968677922,019-145-015A,GODOY CRUZ,2435,GA,GARAGE,2,,PALERMO,14.0,1425,C1425FQE
-58.4206032652689,-34.58441764278,019-153-036,GUEMES,4228,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BLB
-58.4215458075117,-34.5842495733697,019-154-015,CHARCAS,4195,GA,GARAGE,2,,PALERMO,14.0,1425,C1425BNG
-58.421731652099,-34.5844634010153,019-154-016,CHARCAS,4191,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BNG
-58.4204938779198,-34.5832037241355,019-170-006A,GURRUCHAGA,2441,GA,GARAGE,2,,PALERMO,14.0,1425,C1425FEK
-58.4196140280279,-34.5833435770373,019-170-037A,SANTA FE AV.,3956,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BHO
-58.4213502010226,-34.5829248837775,019-171-012C,GUEMES,4327,GA,GARAGE,2,,PALERMO,14.0,1425,C1425BLC
-58.4300294862608,-34.5869641007058,019-069-021,THAMES,1744,GA,GARAGE,1,,PALERMO,14.0,1414,C1414DDJ
-58.426048808532,-34.5842770929257,019-121-030A,THAMES,2144,GA,GARAGE,1,,PALERMO,14.0,1425,C1425FID
-58.425867915098,-34.5841192539927,019-121-033A,THAMES,2158,GA,GARAGE,2,,PALERMO,14.0,1425,C1425FID
-58.4221084172463,-34.5866676592644,019-117-005,PARAGUAY,4264,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BSJ
-58.422852729371,-34.5861017601625,019-118-001A,PARAGUAY,4358,GA,GARAGE,2,,PALERMO,14.0,1425,C1425BSL
-58.4241818414516,-34.585686548603,019-119-029A,GURRUCHAGA,2144,GA,GARAGE,1,,PALERMO,14.0,1425,C1425FEF
-58.4156059265032,-34.5885004214246,019-148-025,"SALGUERO, JERONIMO",1848,GA,GARAGE,3,,PALERMO,14.0,1425,C1425DEP
-58.4169696409326,-34.5873744505807,019-149-014,ARAOZ,2355,GA,GARAGE,15,,PALERMO,14.0,1425,C1425DGI
-58.4176124791501,-34.5866524242154,019-150-008A,"SCALABRINI ORTIZ, RAUL",2369,GA,GARAGE,2,,PALERMO,14.0,1425,C1425DBE
-58.4176768219082,-34.5870097915313,019-150-024D,ARAOZ,2346,GA,GARAGE,2,,PALERMO,14.0,1425,C1425DGJ
-58.4173289356787,-34.5869321862158,019-150-026A,ARAOZ,2362,GA,GARAGE,6,,PALERMO,14.0,1425,C1425DGJ
-58.4181097668141,-34.5861345951946,019-151-032,"SCALABRINI ORTIZ, RAUL",2370,GA,GARAGE,1,,PALERMO,14.0,1425,C1425DBR
-58.4193216986552,-34.5850756870955,019-152-002B,GUEMES,4144,GA,GARAGE,3,,PALERMO,14.0,1425,C1425BKZ
-58.4195319467809,-34.5849798875426,019-152-002C,GUEMES,4150,GA,GARAGE,7,,PALERMO,14.0,1425,C1425BKZ
-58.4145017867763,-34.5877506761997,019-164-019,"SALGUERO, JERONIMO",1920,GA,GARAGE,3,,PALERMO,14.0,1425,C1425DEQ
-58.4143261952591,-34.5869664345103,019-165-012,"ALVAREZ, JULIAN",2475,GA,GARAGE,2,,PALERMO,14.0,1425,C1425DHK
-58.4144021664166,-34.5872690597896,019-165-017A,SAN MATEO,3751,GA,GARAGE,2,,PALERMO,14.0,1425,C1425BJA
-58.4159187959343,-34.5859366380311,019-167-005C,ARAOZ,2452,GA,GARAGE,1,,PALERMO,14.0,1425,C1425DGL
-58.4180959817225,-34.5843255575013,019-169-005A,SANTA FE AV.,3846,GA,GARAGE,1,,PALERMO,14.0,1425,C1425BHN
-58.4187559721286,-34.5843089453031,019-169-013B,ARMENIA,2439,GA,GARAGE,1,,PALERMO,14.0,1425,C1425FBI
-58.4210323384615,-34.5877759772944,019-116-031D,"SCALABRINI ORTIZ, RAUL",2060,GA,GARAGE,3,,PALERMO,14.0,1425,C1425DBO
-58.4177792432053,-34.5883752241815,019-135-010A,"ALVAREZ, JULIAN",2252,GA,GARAGE,5,,PALERMO,14.0,1425,C1425DHH
-58.4122849004294,-34.5906094374184,015-012-008A,GUISE,1933,GA,GARAGE,1,,PALERMO,14.0,1425,C1425DPG
-58.4140082963602,-34.5895594911755,019-146-015,VIDT,1947,GA,GARAGE,4,,PALERMO,14.0,1425,C1425DJG
-58.4153766077514,-34.5924692703427,015-005-015A,BULNES,1651,GA,GARAGE,3,,PALERMO,14.0,1425,C1425DKA
-58.4167524505332,-34.5909074509935,019-099-007A,PARAGUAY,3762,GA,GARAGE,2,,PALERMO,14.0,1425,C1425BRZ
-58.4177142907649,-34.590094854399,019-101-002,PARAGUAY,3848,GA,GARAGE,2,,PALERMO,14.0,1425,C1425BSB
-58.4161464227592,-34.5944266110206,015-003-018,BULNES,1485,GA,GARAGE,2,,PALERMO,14.0,1176,C1176ACA
-58.4152671677052,-34.5951765178563,015-003-041A,"BRAVO, MARIO",1234,GA,GARAGE,1,,PALERMO,14.0,1175,C1175ABX
-58.4169610414649,-34.5950868497705,019-023-042,BULNES,1432,GA,GARAGE,1,,PALERMO,14.0,1176,C1176ACB
-58.4170998836561,-34.5931604018798,019-040-005N,EL SALVADOR,3850,GA,GARAGE,2,,PALERMO,14.0,1175,C1175ACB
-58.4173401178989,-34.5937032183251,019-040-025A,HONDURAS,3851,GA,GARAGE,2,,PALERMO,14.0,1180,C1180ACC
-58.421388891332,-34.5936219017565,019-043-043E,"ACUNA DE FIGUEROA, FRANCISCO",1512,GA,GARAGE,1,,PALERMO,14.0,,
-58.4244743080563,-34.592405255648,019-046-023,HONDURAS,4445,GA,GARAGE,2,,PALERMO,14.0,1414,C1414BME
-58.4159110430057,-34.5958841030601,015-002-006A,GORRITI,3644,GA,GARAGE,1,,PALERMO,14.0,1172,C1172ACF
-58.4162264849756,-34.5963563564297,015-002-029,"CABRERA, JOSE A.",3553,GA,GARAGE,2,,PALERMO,14.0,1186,C1186AAO
-58.4213143125857,-34.5970737285755,019-003-018,"ACUNA DE FIGUEROA, FRANCISCO",1257,GA,GARAGE,1,,PALERMO,14.0,,
-58.4204265038074,-34.5974654231873,019-003-030B,MEDRANO,1030,GA,GARAGE,1,,PALERMO,14.0,1179,C1179AAT
-58.4218577971857,-34.5966376184919,019-004-001,"ACUNA DE FIGUEROA, FRANCISCO",1276,GA,GARAGE,2,,PALERMO,14.0,,
-58.4228927016075,-34.59675689152,019-004-009A,GASCON,1183,GA,GARAGE,2,,PALERMO,14.0,1181,C1181ACU
-58.4207576335399,-34.5962030299117,019-007-026,"CABRERA, JOSE A.",3855,GA,GARAGE,1,,PALERMO,14.0,1186,C1186AAU
-58.4315708524483,-34.5712021999378,023-081-013A,"CHENAUT, INDALESIO, GRAL. AV.",1856,GA,GARAGE,4,,PALERMO,14.0,1426,C1426DIO
-58.431468433997,-34.5715199510439,023-081-021,BAEZ,349,GA,GARAGE,1,,PALERMO,14.0,1426,C1426BRG
